"Manuscript H-ID",nomNotice,"CartulR Entity ID","iiif manifest"
2771,"Bibliothèque municipale de Tonnerre, 0033 (33)",13534,https://bvmm.irht.cnrs.fr/iiif/33779/manifest
2793,"Bibliothèque nationale de France, lat. 18369",13554,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10034707r/manifest.json
2800,"Archives municipales de Pézenas, AA 001",13560,https://bvmm.irht.cnrs.fr/iiif/33539/manifest
2819,"Bibliothèque municipale d'Angers, 0848 B (0760)",13578,https://bvmm.irht.cnrs.fr/iiif/31419/manifest
2820,"Bibliothèque municipale d'Angers, 0847 (0760)",13579,https://bvmm.irht.cnrs.fr/iiif/31418/manifest
2823,"Bibliothèque municipale d'Angers, 0845 (0760)",13581,https://bvmm.irht.cnrs.fr/iiif/31416/manifest
2824,"Bibliothèque municipale d'Angers, 0844 (0760)",13582,https://bvmm.irht.cnrs.fr/iiif/31415/manifest
2825,"Bibliothèque municipale d'Angers, 0846 (0760)",13583,https://bvmm.irht.cnrs.fr/iiif/31417/manifest
2843,"Bibliothèque municipale de Dijon, 0790 (0467)",11539,https://bvmm.irht.cnrs.fr/iiif/33336/manifest
2847,"Bibliothèque abbatiale de Clervaux, 0107",13603,https://bvmm.irht.cnrs.fr/iiif/31902/manifest
2867,"Archives départementales de la Drôme, G(003) 0520",13620,https://bvmm.irht.cnrs.fr/iiif/33871/manifest
2869,"Archives départementales de Meurthe-et-Moselle, F(002) 0025",13622,https://bvmm.irht.cnrs.fr/iiif/32958/manifest
2871,"Centre historique des Archives nationales, LL 1175",13624,https://bvmm.irht.cnrs.fr/iiif/33580/manifest
2898,"Bibliothèque municipale de Rouen, 1207 (Y. 051)",13649,https://gallica.bnf.fr/iiif/ark:/12148/btv1b101019857/manifest.json
2900,"Archives départementales de l'Indre-et-Loire, H 0167",13650,https://bvmm.irht.cnrs.fr/iiif/33798/manifest
2905,"University of California, Robbins coll. 048",13655,https://bvmm.irht.cnrs.fr/iiif/31582/manifest
2908,"Archives départementales du Nord, H(001) 1758*",13658,https://bvmm.irht.cnrs.fr/iiif/33099/manifest
2923,"Bibliothèque municipale de Tours, 1376",13671,https://bvmm.irht.cnrs.fr/iiif/25713/manifest
2924,"Bibliothèque municipale d'Arras, G(002) 0054",13672,https://bvmm.irht.cnrs.fr/iiif/31921/manifest
2937,"Archives départementales de l'Eure, F(002) 2148",13684,https://bvmm.irht.cnrs.fr/iiif/32686/manifest
2940,"Archives départementales de la Somme, F 453, pièce n° 1",13687,https://bvmm.irht.cnrs.fr/iiif/31353/manifest
2944,"Archives départementales de l'Orne, H 2170",13690,https://bvmm.irht.cnrs.fr/iiif/31329/manifest
2958,"Archives départementales des Bouches-du-Rhône, H(001) 0629",13703,https://bvmm.irht.cnrs.fr/iiif/32992/manifest
2966,"Bibliothèque nationale de France, lat. 04223A",11550,https://gallica.bnf.fr/iiif/ark:/12148/btv1b9065853d/manifest.json
2977,"Archives départementales du Calvados, H 7748",11551,https://bvmm.irht.cnrs.fr/iiif/31686/manifest
2998,"Centre historique des Archives nationales, MM 0346",13739,https://bvmm.irht.cnrs.fr/iiif/33596/manifest
3013,"Bibliothèque nationale de France, nouv. acq. lat. 2388",13752,https://gallica.bnf.fr/iiif/ark:/12148/btv1b52513331h/manifest.json
3038,"Archives départementales de l'Aube, H(003) 3700",13775,https://bvmm.irht.cnrs.fr/iiif/32117/manifest
